x_m,y_m,lon,lat
1173066.3543009437,7479820.040655601,-103.44530852990039,31.39298500181138
1685920.3133223588,7533370.234034355,-98.0302588915135,31.905825908791808
1623771.3035726966,7523648.903964783,-98.689842436734,31.826633751775375
1608769.6742308317,7723045.459434909,-98.82624263451858,33.62281590798185
1476978.6462572657,7702835.181889428,-100.2479509720333,33.4458110098772
1958421.6880265032,7373950.160248657,-95.21870260102655,30.396721747546138
1242215.5590016977,7761526.217104764,-102.7918054664479,33.94524625551154
1754142.1169478267,7047738.429173045,-97.42728925875521,27.519685464592825
1810616.5415267285,7630546.983669285,-96.67889870280688,32.753360552737796
1295235.3865645565,7784412.365787304,-102.22275186428622,34.16213595002819
1361382.4786183243,7807163.239865996,-101.50818974702973,34.37708889525696
2028982.6378205596,7659875.386026985,-94.33131484891666,32.937336651291346
1943921.4056993478,7380194.626112285,-95.36703541433921,30.458435484762443
1422736.976601181,7248198.589475087,-100.7968911558511,29.3510222565561
1519792.6643039673,7133794.745604584,-99.79801650215158,28.322391169350226
1154174.031109501,7403278.422000816,-103.61790287862715,30.69899858955867
1541084.0807293649,7431683.094115505,-99.56888866260799,31.0048237272431
1376728.2787607731,7390572.910269492,-101.28847947764255,30.62905186092827
1934537.697896555,7572713.961583308,-95.38105182673571,32.1931804784192
1420303.3503762065,7610061.4072579555,-100.85067287274627,32.60817106140068
1743315.4364981498,7464399.080683795,-97.43927649671063,31.274661443637928
1224867.3499236614,7266019.236164641,-102.84183860987052,29.48222765921515
1284442.6790217,7748475.05294179,-102.33165721164112,33.83654761141934
2047509.6319955655,7597639.72535138,-94.16824696054174,32.3692773045112
1107879.8539589464,7475945.80669039,-104.13014992405087,31.338064295678002
1769162.9333391432,7110842.54190162,-97.25947577069134,28.08553899662347
1686814.6685628383,7306811.792516716,-98.06279331548707,29.8666847452145
1740585.8482957156,7068534.46194493,-97.55983429071883,27.71005223236067
1711398.9847704582,6959009.887210963,-97.87709483156576,26.72693943970976
1250573.43119921,7706441.629411134,-102.686847182078,33.45125348834898
1726706.787754374,6986096.378768223,-97.71780355658872,26.968787599384097
1000903.2237737206,7547016.072920144,-105.2911590868343,31.936137780515832
1662746.9710730934,7621130.389573095,-98.26111998620442,32.699047371838795
1562349.9786540698,7760587.003676499,-99.32467983829427,33.96435625618568
1967684.0151104617,7323063.137766951,-95.14548560279188,29.935370596828772
1331806.5614251737,7540881.143679479,-101.78325679224413,31.97611653529963
1887927.2551410277,7450185.861464169,-95.92396577691059,31.107775780299136
1877608.8586896881,7646157.192968564,-95.95710244028945,32.873733133756275
1170855.1839468,7390093.4556067195,-103.43922117664768,30.585161593041455
1387918.6204908243,7365058.085880173,-101.16870657403395,30.400502668720947
1514006.1900033012,7818758.26296589,-99.84742849906257,34.489970729631224
1492903.1421703375,7459552.955140794,-100.07467233996384,31.256358953129304
1676929.9762257037,7645659.292291585,-98.10512198172131,32.917704194714325
1095088.8060426968,7403194.668972104,-104.23543801070014,30.679379499943234
1744308.2643364244,7672610.679882789,-97.37690744144521,33.14788135425473
2016753.2658376538,7468306.725026272,-94.56291579518127,31.220905244560676
2048568.1128234237,7449397.577069816,-94.23910487962311,31.03645584858192
1746767.8120940293,7221489.5798622,-97.46157763053368,29.08741364437513
1262935.6322675352,7614952.826417331,-102.53119407435032,32.63055264611313
2051273.1104404018,7564260.917130455,-94.14701881569192,32.067506484922745
1440462.5485709026,7898074.754088377,-100.65365756016391,35.20331598967466
1441879.9387054339,7376681.739530396,-100.60671884389583,30.50903368659887
1832337.1986385384,7163117.792982051,-96.60027478436584,28.540879690711648
1134203.1971037397,7383998.01478052,-103.81971069490677,30.51950164461466
1877548.7114399802,7490227.132023814,-96.01778920338145,31.471308890489915
1639600.747945236,7708815.336877797,-98.49566084542472,33.491343700630964
1633055.4648746138,7769190.0288059525,-98.55770738347934,34.035742670025
1496788.0600766938,7139516.370872315,-100.03280255771887,28.374134458489518
1180327.7301241513,7400385.41846698,-103.34355155537244,30.68037393859941
1750451.6049445395,7438225.918214481,-97.37074385947483,31.037656020965915
1796645.74227202,7259349.075533683,-96.93796455018332,29.41699597640874
1857591.4617334816,7287964.813425167,-96.29942675070002,29.657842173263234
1277889.0860421653,7313963.842465994,-102.30466050043182,29.9249945848263
1264601.5486763888,7326592.974033115,-102.44538821630093,30.036116232199106
1634827.3161988733,7588091.55252721,-98.563972594823,32.405322594028036
1242575.805470322,7572153.199087768,-102.73719712400501,32.241102421047366
1984836.347727172,7447057.20842597,-94.9085222078066,31.04352795349406
1209967.6399191834,7478468.55102881,-103.0562510923728,31.390579913060304
1368037.2163691628,7305521.197382464,-101.36832014855571,29.862449269582143
1490563.2542135937,7680090.312339188,-100.1014152309826,33.24123766692395
1634014.5474546438,7360991.032579191,-98.60315402741627,30.36160019155552
1797831.043395589,7529152.585142398,-96.84640642253675,31.844568951167936
1799687.3828517306,7337732.4763695225,-96.88381145506587,30.121829019057003
1760957.1922607818,7401981.999730093,-97.26988334157274,30.709235556159197
1469997.9401151543,7911945.9871260505,-100.32984880236806,35.329566558976666
2008340.730915341,7466226.214514316,-94.65234760909094,31.205890007474462
1433629.7909014605,7536126.758629441,-100.7034176070917,31.94362532167132
1654971.038288872,6917187.482314443,-98.44955260840068,26.357538854352768
1611932.9764274051,7669525.443960344,-98.79837985069071,33.14070101538927
1804291.8957033087,7597873.280820295,-96.75671680802577,32.46110099830217
1714545.426590775,7070842.587296235,-97.82341990415175,27.735771056300475
1302729.997841279,7719595.939399413,-102.12789298127947,33.57987388170923
1270597.5259782528,7537495.099737855,-102.43124989590078,31.93516244476026
1433732.1016650547,7664807.556155886,-100.71109464492069,33.10178427519494
1637130.9594485431,7418081.702571907,-98.56294880802162,30.875108122738826
1405954.752342577,7589716.25484837,-101.00185408963782,32.42398590712396
1693084.529704054,6992407.711668298,-98.05507880254787,27.03156883712674
1314441.6172903224,7724941.63390476,-102.00263303884273,33.62996771136441
1265200.4811754494,7731741.522692583,-102.53558137266123,33.68209295437712
1516386.5808135623,7597198.322126518,-99.82530868035904,32.495039397741394
1505494.5673093195,7146590.376985422,-99.94386627339617,28.437899700266456
1675465.1248011305,7168604.671814642,-98.20372164516996,28.62351436806414
1426464.3221438015,7460817.676024687,-100.77377825122329,31.265449540522486
1384968.0829295618,7362501.956706108,-101.1991813624216,30.377208713550868
1798896.67996317,7268481.147803843,-96.91211271574946,29.498655202144526
1290009.0288094562,7336152.133879516,-102.18347823029286,30.12694963811787
1362352.6693899045,7746712.302351459,-101.48878857476859,33.83278441289611
1894360.9196338556,7405356.40750887,-95.87397891840381,30.702407020600134
1413030.76902001,7331987.196215159,-100.90405234522576,30.10489709038299
1527021.59576493,7367623.424856093,-99.71816396521518,30.428612244274948
2092927.3182587097,7359013.822412696,-93.82708096046706,30.202512921672778
1236606.605312032,7345614.177732115,-102.74099368064441,30.201422388277948
2060760.9598586971,7560054.908795816,-94.04887357278044,32.02515816363978
1270679.833900672,7787311.139507975,-102.48992936269131,34.18353115065624
1909557.6490894463,7220467.375139321,-95.78870339373798,29.033488836605795
1992002.2212993023,7400161.491716968,-94.85624928827734,30.618889713953156
1557854.0886076568,7521689.876559718,-99.3876905728285,31.814156279071742
1697816.808885173,7667835.9422991,-97.87692475247052,33.11388238166154
1579379.9665880464,7323543.849253042,-99.17549564090118,30.02940699838481
1062586.95709605,7422838.325989572,-104.58354376516479,30.844402606815613
1945425.0333962264,7520078.927696612,-95.289261436094,31.715776432186406
1477657.6768646091,7149917.265072139,-100.2283558372709,28.467695899403267
1130032.3086087585,7446328.318961792,-103.88607206099289,31.078895272041812
1448903.2224616283,7354414.491257601,-100.53228585285294,30.308904543515197
1895614.8872132495,7520770.248614162,-95.81523648953319,31.740002821160974
1569690.1347931093,7609762.756983494,-99.25615855410184,32.60613188647471
1113232.9669148752,7524456.493027587,-104.09270429176293,31.776134005522206
1722072.9692790955,7354915.014014114,-97.68684838485935,30.293619005085663
1237421.3865990755,7565541.2668119855,-102.79020897748461,32.180456609037336
1042477.1583359344,7481809.859159483,-104.82090716448103,31.367002002244014
1321260.5220465881,7549646.415165985,-101.89664106295676,32.05341215999569
1402636.4470241237,7848011.7090323195,-101.06364258713471,34.74943284849612
1419158.3227404323,7306510.13554823,-100.8383533217554,29.87593864332409
2050282.7555234437,7691555.08446619,-94.08535791654357,33.212089120958446
1429336.8450891867,7640777.36239758,-100.75649464290588,32.88522034406016
1639484.0320865028,6993269.183119443,-98.59481457505203,27.046673119608357
969634.971456631,7504216.216218257,-105.59916244984507,31.53758304449717
1927622.7840390347,7376799.002645157,-95.53837558244345,30.4339196109622
1681140.8444052222,7538701.762789527,-98.07990529732986,31.95455601165944
1143094.156147076,7320367.803763033,-103.70470801287328,29.949685663382947
1505829.1890440034,7316695.739378799,-99.93949412086839,29.97039432337895
1761068.6963056885,7358863.833163991,-97.27980204783837,30.321177593264693
1087602.981837768,7322792.555935629,-104.28114765839206,29.95348207777633
1587209.226402916,7292056.540774337,-99.09684686354932,29.745331664071376
1856608.872153374,7439564.216149049,-96.25654611092408,31.022191330566812
1934003.2490191977,7703240.404239845,-95.32819556338465,33.36721344544064
1402694.6506787818,7855539.896976973,-101.06379728550594,34.81727824631619
1249427.2852235977,7666065.250953959,-102.68862540512184,33.087623774427485
1265566.588564332,7667127.542084061,-102.5157731748739,33.100598691477174
1925788.4567855846,7408802.1847207695,-95.54405737176148,30.72243576760982
1470167.9819284244,7564754.929535724,-100.31704591726985,32.2027825897925
1748043.7566799456,7656641.024154184,-97.34093444911545,33.00336576486472
1116561.8010282821,7320318.318925222,-103.97986814745077,29.940946844604
1463104.4886335093,7564490.525644004,-100.3921032788158,32.20019946304398
1402286.7234540097,7274883.977897448,-101.01031468420024,29.589869721809343
1704569.2543606828,7167782.050879266,-97.90599930646583,28.611490762077178
1296324.884968883,7988668.027103683,-102.25612141865828,36.00332934898907
1507989.024670249,7419961.732436524,-99.91626379806608,30.90001710931568
1246565.5839485028,7352973.385715086,-102.6392221146614,30.26983691444721
1632978.2752841415,7096970.840687421,-98.64758186707958,27.983162645665367
1301689.6486397788,7777161.743712242,-102.15117811451309,34.09799116842684
1451924.8173556258,7841284.658850632,-100.5248594306561,34.69200160959473
1170348.6932820987,7407045.313327502,-103.45002967319991,30.73753648139467
1331477.2769532439,7572327.801056261,-101.79214505993143,32.25904201428253
1719462.4514927403,7336269.425481507,-97.71803631400164,30.126273401779244
1176132.5613464755,7486130.240938582,-103.41506790203393,31.450603442673113
1753272.043783789,7141515.641300013,-97.41391462543908,28.365482171104293
1447373.866142148,7977694.306677721,-100.5823810034408,35.92178625456555
1813533.4821829032,7504337.90666833,-96.68809712069412,31.617214716394866
1362235.0196278798,7635857.739432704,-101.474094700484,32.83485394025646
1494556.8908527389,7810679.789736401,-100.05924857901168,34.4172636237923
1504763.702088489,7783489.733844227,-99.94828926939145,34.172335580309536
1840864.7545849395,7484703.032816492,-96.40631965666972,31.4329192999315
1509024.085938864,7456108.166751845,-99.90508952385723,31.225342339199205
1628094.520461431,6954289.498308614,-98.7141080070351,26.69589122815744
1541238.8478387771,7173425.611296345,-99.5776092241021,28.679092364046543
1728252.32294768,7414975.722173357,-97.60898837850657,30.83297356654187
1844178.4591455315,7263287.440518288,-96.4463319572295,29.439660064151912
1375434.3484146018,7839007.913165799,-101.35957462483795,34.66561898974229
1451622.633973009,7865302.9405120155,-100.52941289405616,34.90844096956388
1681144.3078548438,7222714.535007151,-98.13626528855222,29.11020594912275
1374664.0225622358,7342432.616522485,-101.30412305101294,30.195492296571665
1737248.0829413757,7435956.365148047,-97.50984321096475,31.019982689805516
2037467.8305532304,7562107.267235078,-94.29450749616947,32.05463521737105
1370674.3607109452,7463482.751880386,-101.36112295249754,31.284591294040766
1339054.2347264555,7542014.918941515,-101.70661185046556,31.987347044566786
1841719.8334042034,7407149.409324252,-96.4237216905623,30.735020798881248
1754417.1891757445,7595637.942464063,-97.28865551231824,32.453064320364334
1679104.868425943,6906359.168349152,-98.20988926333108,26.256376199737662
1600431.5867422898,7575463.027617962,-98.93158866380172,32.295175534218046
1971904.9118067573,7513909.2107833605,-95.01252141649039,31.649866948610786
1484156.9076803774,7528642.531546727,-100.16779626945052,31.878059995555564
1677151.3361858232,6897747.518424178,-98.23078661424493,26.17881547322647
1307806.566926835,7956077.749617822,-102.12204889028985,35.71137800418545
1275242.9976864252,7843652.903057527,-102.45396051568929,34.691915570977
1753533.0100936093,7502128.406580824,-97.32218063703222,31.611946912169994
1745274.109604156,7684762.950067833,-97.3634333286332,33.257040701792874
1240433.4387209518,7896922.76298031,-102.84883214263878,35.16439643451968
1976533.2787314535,7402145.702454081,-95.01681804069325,30.6431002865397
1391696.6105711996,7948077.151544371,-101.19494852623664,35.65055329170177
1585165.8107484444,7769940.648760589,-99.07672300595816,34.04711124883588
1503923.480643528,7262744.83286468,-99.95948252165907,29.48454363482141
1443195.2985260827,7466573.135534422,-100.59805884322526,31.318180867790804
1504945.1528123994,7278756.686811496,-99.94885378726377,29.628751187219915
1210544.7086068364,7417545.567196474,-103.0325861773845,30.842604436285903
1407948.536371326,7875124.358965014,-101.00831286124243,34.994228472526885
1588585.2365145097,7565710.098843503,-99.05848882709469,32.20837226036052
1253747.364030528,7944108.832846312,-102.71547162110903,35.592782351991744
2056881.4203444018,7356084.341177501,-94.20324051822905,30.193716032612183
1201654.3086206922,7362606.076651478,-103.10951220132519,30.34602692266826
1503703.766984567,7728574.249111468,-99.96001094117851,33.67778535303654
1481222.6257938468,7987042.80082737,-100.20799589701619,36.00723870034414
1715891.0557337317,7197189.829050749,-97.78411121847091,28.87448724113152
1492279.2335165965,7582461.288615167,-100.08219625533907,32.36249584261947
1832791.2269629813,7327404.828653492,-96.54315875234765,30.020032745407754
1388006.6129458384,7380065.939604036,-101.16944302369346,30.535604956860315
1287837.5908805663,8026437.428137938,-102.35902328344642,36.342594448257
1717731.2578318892,7586708.339932968,-97.68149055730221,32.38022002200174
1775219.2482354757,7335009.901921469,-97.13884827512422,30.103273154667583
1799352.8966918318,7218333.854038184,-96.92180741174592,29.046968819679833
1149864.2425751383,7537386.921592466,-103.70996796446964,31.90404840458532
1469735.2574889166,7788684.738763058,-100.32871141750617,34.218734535625586
1648556.197206427,7524791.027096959,-98.42734683643722,31.83400704807987
1578688.0739152841,7430192.283731572,-99.17441950414863,30.989483858702688
1890485.907230921,7620979.502071774,-95.82951505414113,32.64297106342283
1674700.3459396656,7608836.675003312,-98.13563885157936,32.5866616838866
1580100.6777299487,7064314.266378445,-99.18777300852396,27.693256472851832
2091257.5806717721,7480509.227854653,-93.77333764855766,31.295263386595177
2080430.450991438,7385219.610363325,-93.94200353823167,30.44428969393484
1748569.155474372,7443840.36263542,-97.3891083008885,31.088575192541622
1414747.2429223098,7270281.082266087,-100.8811059056287,29.54937361779469
1414121.3554349286,7744550.321404919,-100.92869929158734,33.81840742764923
1659357.211358665,7297159.151915231,-98.34896565840955,29.78378207263544
1181952.8931152457,7334903.696187333,-103.30611002291722,30.091583189367228
1667334.097468672,6911662.264572342,-98.32671612019885,26.305973882206594
1695004.0657811747,7572660.205869657,-97.9262437662793,32.25787115009502
1762716.3461317506,7394058.426490366,-97.25354322016061,30.63754169206116
1355268.7707237056,7502281.283155592,-101.52888322616286,31.631930600630536
1412526.7267516428,7541363.8479648335,-100.92753067241107,31.989356517443454
1170116.9088108025,7274733.691809595,-103.40980569962213,29.546760670928602
1303327.4690491192,7829307.568425511,-102.14437441655757,34.567939271955254
1726164.248433007,7085167.477007878,-97.7025622047277,27.862852681588958
2023152.815841989,7276249.7739123525,-94.59430921948814,29.491089339359508
1796856.737970848,7558804.932149462,-96.84777762140025,32.1115703888139
1108619.6671531773,7325957.470132634,-104.06437817191758,29.98909245989842
1141380.8845144387,7522167.317476272,-103.79425998012326,31.764569263602862
1782198.3704041038,7650013.8371466715,-96.97690267735325,32.93584025578143
1519359.4946621398,7250183.593036198,-99.80029225765966,29.371248764057334
1200751.8265050144,7541103.993082263,-103.17222215964493,31.951720677850307
1285856.896725298,7700691.18664731,-102.30559986033309,33.406658117113516
1497597.78408649,7109258.613735367,-100.02446652685988,28.10130930064872
1583739.1453991085,7573018.140744035,-99.10936734277634,32.27450209678124
1886196.3885919405,7466202.207232603,-95.93595943113367,31.252401017357048
1777417.9311984202,7276473.792369558,-97.1317660725504,29.575821416815348
1039663.9032910495,7444174.498315269,-104.83320752998564,31.02749441517917
1714945.4423421193,7572006.637954069,-97.71437960039654,32.24845592639126
1510960.8390795025,7404165.223362612,-99.88528506210007,30.75780931186856
1842431.5281690848,7556691.5175898895,-96.3648945890828,32.079984857001755
1241373.5097321523,7460544.740958564,-102.72080771256901,31.23669597193873
1552624.6053666035,7638994.533823588,-99.43671727075838,32.870140878367216
1747150.847440252,6959981.196123219,-97.51795980929359,26.728992526716887
1983187.7078510243,7388360.07364368,-94.95389525913274,30.51641980996611
1859513.2534793876,7467941.769211022,-96.21590054359281,31.276559536716512
1257524.7766370405,7818870.374887425,-102.64088761987216,34.46500374358796
1570329.8427471248,7080878.863433965,-99.28576393565535,27.843297486060813
1680296.19422964,7313181.1350871995,-98.12925844961748,29.92503962672238
1892708.1138031331,7522963.959060426,-95.84508432593536,31.760716715211448
1877748.6220971576,7561111.923075866,-95.98859536781843,32.108765972270376
1441984.494961489,7452936.157898592,-100.61001494595864,31.195389800133903
1679877.5486284774,7623684.166454904,-98.07764770005136,32.71947983426784
1621460.0660520643,7639231.366148304,-98.69993357859671,32.86705811163851
1451968.5218208395,7467221.0279978085,-100.50572462407305,31.324405512054742
1788225.2516399915,7259278.397228949,-97.02485950204121,29.418428090483097
1326549.573661968,7857311.871110262,-101.89646185768099,34.824069206852066
1678092.114792733,7463645.495161184,-98.12568653894013,31.279640558305257
1943197.4421501886,7310062.290882142,-95.40495325743561,29.82781802432986
1681490.217518906,7128436.013326049,-98.14892933994678,28.26055139956171
1236939.5626769168,7394714.493000751,-102.75022813305407,30.64337318806851
1142252.988145199,7509771.007599734,-103.78056201914201,31.653341258119685
1161681.1742529166,7236774.191382128,-103.48459767251244,29.202630853946893
2022501.1884428319,7427487.503291303,-94.52376941047265,30.851409089510305
1899383.977995906,7595538.287660389,-95.74501526151721,32.411112040020214
1321826.6315741616,7592684.015344309,-101.8984674761141,32.44077300563911
1243786.3209099034,7484070.66604264,-102.70147461917158,31.448895925282756
1858619.2738518035,7670119.457765139,-96.15133025051176,33.09538306329864
1662619.0253081075,6895314.363552652,-98.37625627905464,26.158833015616036
1434588.4339250904,7635837.84343512,-100.69994034176989,32.84107151148352
1258762.8407039046,7798326.55309654,-102.62210844606615,34.28024853316273
1166511.1985758704,7397699.219073911,-103.4870846464264,30.652368243826125
1510460.1233416959,7725024.980467608,-99.88709856372343,33.64578484230791
1410836.3202485433,7462951.227844618,-100.93840624443618,31.28356292257164
1728621.4107050835,7651240.837442114,-97.5503553723645,32.95880407738176
1637494.5849742158,7556585.3257224085,-98.53999374072109,32.12148149282459
1242311.7218739945,7917973.216767026,-102.83414110178468,35.354566433038855
1998686.2224310297,7374614.513099069,-94.79901410123307,30.386355224533226
1586608.5253686658,7284399.135744987,-99.10370986671082,29.67641797967144
1542969.4620201343,7531936.487538208,-99.54477753830119,31.907016563239377
2020337.082867485,7463295.149273746,-94.52787418782391,31.17426603917573
1293109.5021260085,7813672.804896053,-102.25228508875155,34.425275856088525
1862071.1344493167,7659823.190216856,-96.1181893355461,33.001671601912655
1442440.0748821949,7428099.531247435,-100.60380010363474,30.971877076242354
1151660.973036077,7323250.562801804,-103.61682511873431,29.978180094361083
1517666.6905747731,7762900.498088717,-99.80860605723997,33.98676758682054
1944272.6571579436,7277470.423152959,-95.40783057224301,29.534151582031082
1874035.6234445635,7426697.62626796,-96.07854411892637,30.90102314772628
1717835.7198773772,7609219.660302387,-97.6753439085833,32.58276149815268
2048118.9607795125,7431536.535045077,-94.25354332537867,30.876121657833316
2016842.0435120864,7599499.796003066,-94.49336124026428,32.40012768126016
1971734.0472565573,7400137.760429619,-95.06787269157834,30.626978309718268
1599871.095620649,7525006.31050429,-98.94267940818771,31.841149476807345
1360341.8668281494,7927440.270523941,-101.53769161869135,35.46094371720529
1348651.6262752148,7826161.934313161,-101.64976544006579,34.546601208605274
1067879.8979012158,7325202.726438029,-104.48668993778641,29.968134273139707
1314405.281234517,7887318.228945695,-102.03524793694324,35.092543303178466
1354483.3650497487,7445845.359092367,-101.5289441534996,31.12396296076974
1526189.2313816366,7087043.009854951,-99.73388555743136,27.900664287277277
1769921.2264165662,7444715.584987676,-97.16469164231573,31.091722130243298
1953585.8865067018,7616898.982151645,-95.15829635221719,32.58315908994999
1581837.4549609153,7031419.824743061,-99.17265688645197,27.396314149460242
1548632.0773083721,7452179.095488696,-99.48869128881594,31.189003719279675
1420755.5187066803,7697148.012296336,-100.8530102272125,33.39209194302548
1222878.333392023,7601969.367698528,-102.95500534480908,32.504799440252135
1642076.1976300909,7764218.374505047,-98.46068602269807,33.98987668061027
1711723.7228030402,7156361.674580326,-97.8350696340712,28.507327015828405
1424284.3573015921,7870814.195748683,-100.82902805481146,34.95660183793141
1885767.985104471,7727580.656962883,-95.83705148164401,33.60351264124038
1280479.8446951038,7465515.117008592,-102.31062319314245,31.289416352130367
1560439.7965536504,7296069.161363101,-99.37383399699004,29.78313143867499
1265813.4198357002,7407761.003487688,-102.45148643216513,30.766880955723405
1985267.6943522962,7530663.053557332,-94.86327982367136,31.79498888568109
1728348.2812331743,7485701.489233826,-97.59186795283152,31.469355850570054
1770189.7655098946,7508130.650101243,-97.14469181288966,31.662201346016452
1449972.8739405426,7898090.248061326,-100.54924744792277,35.203921646408325
1607500.355792285,7514266.58168256,-98.86308294216221,31.743820345572693
1508422.3990778383,7180258.164350316,-99.91368299005823,28.74135137047219
1786152.195549239,7495689.770608624,-96.97967199884584,31.54646429975241
1491613.9757710868,7488721.932545954,-100.08848147296291,31.5188673644518
1112942.9660446984,7513375.995596814,-104.09143760025339,31.67638568255512
1296522.4135454302,7469931.262161256,-102.14270639014855,31.33205777608156
1299695.1798899758,7435485.231496475,-102.10241473873162,31.022641181615533
1929020.3513468858,7326429.106591585,-95.54495274068157,29.9802897933945
1870552.840071862,7309725.280117241,-96.15758557845328,29.849714147479347
1776802.6830788832,7569969.148916208,-97.05747047433942,32.21697627955653
1463104.9344050738,7585420.941987908,-100.39288794228446,32.388569347422155
1450799.0045104856,7856292.8941179365,-100.53794668823491,34.82720153127281
1640422.8212588755,7463697.470027733,-98.52207321606636,31.285241808017588
1753134.5735828555,7184260.862214683,-97.40508585421915,28.750707207003657
1111365.0525431195,7456178.257676393,-104.08579337558362,31.161440794688065
1797938.312468605,7274010.495631503,-96.9204194348738,29.54867781705837
1044007.7086064655,7417903.212758841,-104.77576371040185,30.792952205223056
1602440.4625213104,7372218.815538126,-98.93110023909311,30.46583605652354
1672353.6413645672,7199900.917479991,-98.23044694882961,28.90597664671301
1732111.4235327018,6967751.942874157,-97.6673045357963,26.802125677210217
1449244.7151077506,7863934.478350601,-100.55535973024395,34.89600212589447
1742909.2032149534,7202365.923681531,-97.50568926924404,28.915938521141463
1544246.957278182,7110010.100594327,-99.5494436103304,28.107276240264248
1375504.298548598,7868161.355340566,-101.36272922367831,34.92833889726969
2023485.2726364797,7664428.037723505,-94.38765254163114,32.98078419036067
1890075.8297249652,7752395.869179253,-95.78040421231448,33.82533287658952
1236722.9154036355,7937514.195651162,-102.90121363321347,35.5294260213311
968094.387783092,7524067.361014454,-105.62604299655243,31.715303678815037
2004440.680866402,7310379.706390402,-94.77071773397756,29.806203973585106
1500136.8913957053,7174201.5371968895,-99.99860380669209,28.68679516521633
1488434.3505165512,8004896.4001512285,-100.12834283364933,36.16847859016727
1800156.1607956723,7515358.466207409,-96.82598757012512,31.71988013595989
1448134.3258154232,7913052.764569143,-100.57027903803163,35.33874465347207
1906083.0004575308,7309229.965407282,-95.78969398063437,29.83362009244717
1386278.685676329,7303833.790548124,-101.17900541946659,29.849143801224347
1671655.5443770867,7208491.376854202,-98.23620750071389,28.983473640430425
1530422.481952521,7683207.37801204,-99.67296496314546,33.26893274466218
1889220.750354549,7581916.971678307,-95.85861826904038,32.2920777855436
1257969.7787320958,7811585.883232205,-102.63415483938664,34.399491078997976
1660259.266249667,7759467.751901333,-98.26451993148842,33.94467483930611
1433302.0118513978,7683411.8554789,-100.7170027741907,33.269233798156364
1127661.2468298622,7265057.18947397,-103.8448416767606,29.447121977027038
1340412.8129644492,7857467.580666133,-101.74493749783792,34.827528309006816
1271636.5719611528,7592539.1279172385,-102.43306315084664,32.43063087588312
1520035.421213503,7270211.940355837,-99.79293242102699,29.551635476856998
1103215.1345123195,7272147.228617125,-104.09976320295752,29.50304047523988
1747025.2600723812,7435514.3299894575,-97.40736736442383,31.013984664648362
1234813.120429432,7820724.009098921,-102.88866829269602,34.47658713932031
1833562.26877046,7691627.259419773,-96.41256598855836,33.296466535838235
1286200.792298734,7861957.452905048,-102.3385787445251,34.858972609203605
1992887.2553382886,7651676.335640151,-94.72169968092226,32.87968686920289
1688954.6989467372,7201199.325581797,-98.05980276338701,28.91516806784662
1757385.2586309907,7617682.375871964,-97.25120349321917,32.650751481359684
1542504.313353648,7157916.432836167,-99.56527176441949,28.53925806001944
1846584.3369457503,7276111.981884697,-96.41722347470137,29.554411356408764
1676698.8013728322,7750078.239677753,-98.08828209544662,33.85768933048403
1334898.0843055707,7868825.649326774,-101.80725341463194,34.92908444784142
1289430.6820139457,8039954.480606758,-102.34449825035225,36.464929270277324
1468023.9733297855,7463630.185720242,-100.33656399415429,31.292638094710618
1795909.5156872529,7289126.793231678,-96.93705613034305,29.685272642273624
1268236.8042554867,7496385.203650499,-102.44663141007871,31.56481050751213
1062030.510810424,7519896.243795188,-104.631905756924,31.716967930936576
2047579.6126281072,7572612.209683066,-94.1815041855208,32.14431280323962
2027766.0611531807,7560900.662424306,-94.39796721585667,32.04824848637674
1946867.1901138132,7483319.567750171,-95.29055981633289,31.38470016467199
1231889.9658443092,7294642.313914254,-102.77674847274713,29.741537804095053
1355197.812355633,7994876.910767863,-101.6050912322963,36.06862413170556
1768241.3103303902,7421666.615517915,-97.18847959963509,30.884721282177466
1903967.5559877711,7482747.636445675,-95.74243382291206,31.395192903873994
1493902.2593033696,7351737.711800679,-100.06350897797351,30.28589517681229
1784419.3941293657,7550206.419732996,-96.9822678777952,32.037336321640396
1724751.4270458221,7686449.072006627,-97.58357275692094,33.27643310065428
1959736.2607969416,7299213.404321308,-95.2385236051011,29.723914005449743
1945365.9180291637,7351236.327162613,-95.3646278066294,30.197416874714868
1757483.6008438687,6894406.148735333,-97.42952351877324,26.134369389702968
1241935.7411143193,7488712.036498927,-102.72218241440814,31.490246663304735
1972282.0783720952,7338396.830065702,-95.09076489316303,30.071477308655435
1385984.2395969809,7898937.213002162,-101.25183674667706,35.206863625812424
1676827.638337052,6910205.0880885795,-98.23203179769283,26.291469143282153
1951390.208080234,7726368.513925382,-95.13032354505376,33.568504055230555
1484246.1641246527,7147439.332906051,-100.16098155706239,28.445462409355418
982617.0138424741,7535553.249384959,-105.47869796156252,31.82509554750381
1498820.0009248005,7600163.839101632,-100.01258624026462,32.52184562641812
2021049.7047102228,7437035.987157112,-94.5340189878827,30.937893746508756
1782717.845435797,7231345.617840048,-97.0892635368072,29.168210619790266
1025904.5249235027,7457539.571246606,-104.98379291651217,31.142176275304827
1545975.2977234335,7212907.690683983,-99.52736851329071,29.034707321209623
1384466.1610742994,7809669.434686208,-101.25736794211417,34.40226279535819
1518232.8189730314,7112689.347978327,-99.81429679907129,28.13211192208984
1364289.9990083147,7572062.194538436,-101.4432080247275,32.2609680090009
