sample_id,geometry,building_area_m2,coverage_fraction,class,class_id
0,POINT (1811213.7 7368150.646),0.0,0.0,Unoccupied,1
15,POINT (1660544.668 7339782.044),0.0,0.0,Unoccupied,1
22,POINT (1700669.953 7635916.291),8714.247967733696,0.003364589950416102,Slightly Rural,3
25,POINT (1652537.473 7318103.857),0.0,0.0,Unoccupied,1
28,POINT (1873386.185 7554622.04),0.0,0.0,Unoccupied,1
31,POINT (1810988.344 7300512.612),0.0,0.0,Unoccupied,1
39,POINT (1821925.165 7427347.578),0.0,0.0,Unoccupied,1
55,POINT (1892001.348 7575268.323),15036.844078636648,0.005805757956427805,Suburban,4
59,POINT (1644727.481 7501836.151),0.0,0.0,Unoccupied,1
61,POINT (1730975.976 7518374.099),0.0,0.0,Unoccupied,1
68,POINT (1881475.641 7434061.533),6902.594242291434,0.002665106536491381,Slightly Rural,3
69,POINT (1633149.08 7552172.75),0.0,0.0,Unoccupied,1
73,POINT (1757642.239 7511625.296),0.0,0.0,Unoccupied,1
74,POINT (1988750.891 7510408.72),0.0,0.0,Unoccupied,1
80,POINT (1809695.045 7471069.113),0.0,0.0,Unoccupied,1
84,POINT (1943415.923 7512776.559),0.0,0.0,Unoccupied,1
85,POINT (1811657.014 7419638.026),0.0,0.0,Unoccupied,1
88,POINT (1862158.804 7398595.518),0.0,0.0,Unoccupied,1
91,POINT (1723958.988 7324389.435),0.0,0.0,Unoccupied,1
104,POINT (1746501.392 7394941.408),0.0,0.0,Unoccupied,1
115,POINT (1727150.961 7350642.021),0.0,0.0,Unoccupied,1
117,POINT (1844779.217 7483121.141),0.0,0.0,Unoccupied,1
119,POINT (1792464.661 7473995.562),0.0,0.0,Unoccupied,1
126,POINT (1853336.973 7544090.638),0.0,0.0,Unoccupied,1
128,POINT (1625819.553 7538444.042),0.0,0.0,Unoccupied,1
132,POINT (1876399.412 7504742.597),2375.8800233490438,0.0009173324054529424,Slightly Rural,3
139,POINT (1680369.483 7586198.155),0.0,0.0,Unoccupied,1
143,POINT (1854834.409 7509129.935),7519.946429622429,0.0029034675486007784,Slightly Rural,3
149,POINT (1853406.72 7341599.706),0.0,0.0,Unoccupied,1
156,POINT (1676575.316 7362489.627),0.0,0.0,Unoccupied,1
160,POINT (1981206.672 7360949.732),0.0,0.0,Unoccupied,1
161,POINT (1756392.569 7356604.952),0.0,0.0,Unoccupied,1
167,POINT (1947814.48 7510584.364),0.0,0.0,Unoccupied,1
171,POINT (1809798.32 7436909.707),0.0,0.0,Unoccupied,1
172,POINT (1832489.259 7524883.692),4516.993775689165,0.0017440210469163789,Slightly Rural,3
184,POINT (1679527.285 7611305.168),0.0,0.0,Unoccupied,1
185,POINT (1715362.119 7423325.428),0.0,0.0,Unoccupied,1
186,POINT (1822032.636 7371560.421),0.0,0.0,Unoccupied,1
190,POINT (1886534.55 7536604.924),11540.425049865413,0.004455783022250349,Slightly Rural,3
197,POINT (1765055.476 7591470.515),56539.04431562046,0.02182984705218806,Urban,5
203,POINT (1724823.718 7394821.468),0.0,0.0,Unoccupied,1
214,POINT (1866067.213 7310955.146),0.0,0.0,Unoccupied,1
224,POINT (1877877.633 7484891.145),9729.071711957295,0.0037564155886009604,Slightly Rural,3
227,POINT (1732864.176 7658623.281),23181.844627281378,0.008950560249588941,Suburban,4
229,POINT (1626100.806 7379105.477),0.0,0.0,Unoccupied,1
230,POINT (1886736.084 7403271.243),1832.2834876350018,0.000707448609637555,Rural,2
236,POINT (1986177.745 7376803.591),18410.549308219757,0.007108352827855781,Suburban,4
239,POINT (1901846.805 7393022.01),0.0,0.0,Unoccupied,1
241,POINT (1780368.952 7539093.381),2326.7668046143876,0.0008983696856865244,Slightly Rural,3
245,POINT (1929159.311 7312104.762),0.0,0.0,Unoccupied,1
247,POINT (1677385.008 7511592.24),0.0,0.0,Unoccupied,1
248,POINT (1645736.75 7374026.084),0.0,0.0,Unoccupied,1
249,POINT (1642968.822 7376297.377),0.0,0.0,Unoccupied,1
250,POINT (1640250.317 7349234.808),0.0,0.0,Unoccupied,1
252,POINT (1895235.794 7531042.954),3854.05441980447,0.0014880587306265595,Slightly Rural,3
253,POINT (1937649.008 7518782.048),0.0,0.0,Unoccupied,1
256,POINT (1822292.615 7528935.794),4313.6351180257725,0.0016655038302342488,Slightly Rural,3
257,POINT (1681570.491 7679631.338),0.0,0.0,Unoccupied,1
264,POINT (1740163.177 7287318.203),0.0,0.0,Unoccupied,1
266,POINT (1861496.104 7475360.379),0.0,0.0,Unoccupied,1
268,POINT (1705447.148 7544318.076),0.0,0.0,Unoccupied,1
272,POINT (1956634.062 7344928.907),0.0,0.0,Unoccupied,1
277,POINT (1771070.776 7522482.402),0.0,0.0,Unoccupied,1
282,POINT (1718354.056 7390220.89),0.0,0.0,Unoccupied,1
291,POINT (1733876.545 7429130.151),0.0,0.0,Unoccupied,1
292,POINT (1686719.057 7581016.466),0.0,0.0,Unoccupied,1
294,POINT (1987657.346 7322171.89),0.0,0.0,Unoccupied,1
296,POINT (1652818.601 7499050.336),0.0,0.0,Unoccupied,1
304,POINT (1949967.408 7488529.207),0.0,0.0,Unoccupied,1
305,POINT (1631778.093 7407972.934),0.0,0.0,Unoccupied,1
314,POINT (1701444.48 7320589.347),0.0,0.0,Unoccupied,1
321,POINT (1787671.771 7354254.129),0.0,0.0,Unoccupied,1
325,POINT (1796365.305 7328790.312),0.0,0.0,Unoccupied,1
330,POINT (1972709.335 7591599.416),0.0,0.0,Unoccupied,1
342,POINT (1834905.694 7480104.73),0.0,0.0,Unoccupied,1
350,POINT (1848867.655 7541084.187),2489.4603812286223,0.0009611860267982711,Slightly Rural,3
352,POINT (2019574.586 7332994.116),1796.7746592522942,0.0006937385743516784,Rural,2
359,POINT (1783941.195 7416399.811),0.0,0.0,Unoccupied,1
363,POINT (1822995.678 7565716.405),11505.034858594594,0.004442118793009456,Slightly Rural,3
365,POINT (1726849.83 7466228.296),0.0,0.0,Unoccupied,1
377,POINT (1885256.659 7344680.289),0.0,0.0,Unoccupied,1
400,POINT (1795815.063 7509258.533),0.0,0.0,Unoccupied,1
405,POINT (1896395.489 7461506.25),221.81362222598722,8.56427183355723e-05,Unoccupied,1
406,POINT (1833090.517 7485174.726),0.0,0.0,Unoccupied,1
412,POINT (1634706.323 7409152.624),0.0,0.0,Unoccupied,1
423,POINT (2009963.498 7403559.724),0.0,0.0,Unoccupied,1
424,POINT (1988158.872 7587385.662),0.0,0.0,Unoccupied,1
428,POINT (2010645.687 7481088.976),0.0,0.0,Unoccupied,1
429,POINT (1676333.401 7655065.31),0.0,0.0,Unoccupied,1
430,POINT (1694872.355 7697037.727),8404.036413703796,0.003244816599800351,Slightly Rural,3
431,POINT (1923482.207 7514961.837),0.0,0.0,Unoccupied,1
439,POINT (1975536.699 7461088.995),0.0,0.0,Unoccupied,1
441,POINT (1902972.531 7483886.948),0.0,0.0,Unoccupied,1
449,POINT (2015461.946 7372348.692),0.0,0.0,Unoccupied,1
451,POINT (1819613.892 7408959.579),0.0,0.0,Unoccupied,1
452,POINT (1780542.172 7451828.68),0.0,0.0,Unoccupied,1
457,POINT (1634354.826 7651758.909),0.0,0.0,Unoccupied,1
483,POINT (1993195.429 7536034.436),0.0,0.0,Unoccupied,1
486,POINT (1679277.25 7634900.545),0.0,0.0,Unoccupied,1
496,POINT (1923971.226 7458390.455),2867.0579390592475,0.0011069772589370316,Slightly Rural,3
497,POINT (1784894.766 7427399.099),0.0,0.0,Unoccupied,1
502,POINT (1667588.315 7641774.793),0.0,0.0,Unoccupied,1
504,POINT (1786560.617 7577828.894),2020.3632798556382,0.0007800666233921575,Rural,2
507,POINT (2002668.56 7544241.977),0.0,0.0,Unoccupied,1
511,POINT (1850001.034 7586298.756),6914.7643787217885,0.002669805452436897,Slightly Rural,3
517,POINT (2012485.636 7336055.495),19735.805817745593,0.007620037226806134,Suburban,4
518,POINT (1831357.831 7548460.185),16479.061099867467,0.00636260106141168,Suburban,4
532,POINT (2007427.122 7501360.32),0.0,0.0,Unoccupied,1
535,POINT (1963368.537 7295238.645),0.0,0.0,Unoccupied,1
537,POINT (1908006.659 7480844.685),0.0,0.0,Unoccupied,1
538,POINT (1664108.054 7454268.729),0.0,0.0,Unoccupied,1
543,POINT (1685942.612 7356478.031),0.0,0.0,Unoccupied,1
548,POINT (1761882.646 7390255.174),0.0,0.0,Unoccupied,1
549,POINT (1926936.005 7458358.731),2262.7409402110247,0.00087364916123784,Slightly Rural,3
557,POINT (1857602.679 7533414.271),0.0,0.0,Unoccupied,1
563,POINT (1766133.091 7311960.233),0.0,0.0,Unoccupied,1
566,POINT (1967633.024 7401669.084),0.0,0.0,Unoccupied,1
567,POINT (1679072.117 7456621.516),0.0,0.0,Unoccupied,1
572,POINT (1891234.04 7357753.483),0.0,0.0,Unoccupied,1
578,POINT (1816346.999 7373251.903),0.0,0.0,Unoccupied,1
579,POINT (1937667.654 7526854.904),0.0,0.0,Unoccupied,1
580,POINT (1720212.577 7504690.972),0.0,0.0,Unoccupied,1
584,POINT (1768976.605 7555760.923),0.0,0.0,Unoccupied,1
587,POINT (1983104.439 7445919.388),0.0,0.0,Unoccupied,1
588,POINT (2000745.562 7493712.845),0.0,0.0,Unoccupied,1
589,POINT (1870296.783 7336132.961),0.0,0.0,Unoccupied,1
594,POINT (2018229.325 7364298.364),0.0,0.0,Unoccupied,1
598,POINT (1876409.037 7468444.341),800.5000586529691,0.00030907480055926585,Rural,2
603,POINT (1673363.534 7600358.846),0.0,0.0,Unoccupied,1
607,POINT (1668382.048 7380414.733),0.0,0.0,Unoccupied,1
616,POINT (1702484.682 7542234.364),0.0,0.0,Unoccupied,1
619,POINT (1849749.59 7302465.204),0.0,0.0,Unoccupied,1
626,POINT (1654208.477 7622889.618),0.0,0.0,Unoccupied,1
627,POINT (1664808.619 7339160.002),0.0,0.0,Unoccupied,1
630,POINT (1728465.487 7417293.042),0.0,0.0,Unoccupied,1
638,POINT (1857795.051 7447117.824),0.0,0.0,Unoccupied,1
639,POINT (1804034.552 7319746.144),0.0,0.0,Unoccupied,1
641,POINT (1676873.783 7503666.775),0.0,0.0,Unoccupied,1
642,POINT (1995718.733 7326593.124),0.0,0.0,Unoccupied,1
657,POINT (1944907.659 7358942.888),0.0,0.0,Unoccupied,1
662,POINT (1641499.124 7462234.835),0.0,0.0,Unoccupied,1
667,POINT (1786422.264 7345681.055),0.0,0.0,Unoccupied,1
669,POINT (1683750.879 7577231.561),0.0,0.0,Unoccupied,1
678,POINT (1648037.892 7556742.957),0.0,0.0,Unoccupied,1
680,POINT (1690939.481 7450219.18),0.0,0.0,Unoccupied,1
682,POINT (1990963.612 7544607.204),0.0,0.0,Unoccupied,1
686,POINT (1950619.483 7453682.356),5338.952449172921,0.0020613810649811426,Slightly Rural,3
698,POINT (1870907.606 7400595.322),0.0,0.0,Unoccupied,1
704,POINT (1751051.275 7416136.998),0.0,0.0,Unoccupied,1
705,POINT (1883478.684 7537614.898),7612.11130640503,0.0029390526064683392,Slightly Rural,3
707,POINT (1674009.072 7483389.483),0.0,0.0,Unoccupied,1
708,POINT (1945038.546 7530201.646),0.0,0.0,Unoccupied,1
715,POINT (1741103.436 7631771.582),197081.5693152748,0.07609361932156025,Urban,5
722,POINT (1685920.313 7533370.234),0.0,0.0,Unoccupied,1
723,POINT (1623771.304 7523648.904),0.0,0.0,Unoccupied,1
726,POINT (1958421.688 7373950.16),0.0,0.0,Unoccupied,1
733,POINT (1943921.406 7380194.626),0.0,0.0,Unoccupied,1
739,POINT (1934537.698 7572713.962),0.0,0.0,Unoccupied,1
741,POINT (1743315.436 7464399.081),0.0,0.0,Unoccupied,1
747,POINT (1686814.669 7306811.793),0.0,0.0,Unoccupied,1
753,POINT (1662746.971 7621130.39),0.0,0.0,Unoccupied,1
755,POINT (1967684.015 7323063.138),0.0,0.0,Unoccupied,1
757,POINT (1887927.255 7450185.861),3622.810507864444,0.0013987749570767163,Slightly Rural,3
762,POINT (1676929.976 7645659.292),0.0,0.0,Unoccupied,1
764,POINT (1744308.264 7672610.68),11575.565770689964,0.0044693509304134455,Slightly Rural,3
765,POINT (2016753.266 7468306.725),0.0,0.0,Unoccupied,1
774,POINT (1877548.711 7490227.132),811.1599096472733,0.00031319059203790755,Rural,2
779,POINT (1750451.605 7438225.918),0.0,0.0,Unoccupied,1
784,POINT (1634827.316 7588091.553),0.0,0.0,Unoccupied,1
786,POINT (1984836.348 7447057.208),0.0,0.0,Unoccupied,1
790,POINT (1634014.547 7360991.033),0.0,0.0,Unoccupied,1
791,POINT (1797831.043 7529152.585),2670.371818901824,0.0010310363233889115,Slightly Rural,3
792,POINT (1799687.383 7337732.476),0.0,0.0,Unoccupied,1
793,POINT (1760957.192 7401982),0.0,0.0,Unoccupied,1
795,POINT (2008340.731 7466226.215),0.0,0.0,Unoccupied,1
804,POINT (1637130.959 7418081.703),0.0,0.0,Unoccupied,1
817,POINT (1894360.92 7405356.408),100.4322773621522,3.8777119076860587e-05,Unoccupied,1
824,POINT (1992002.221 7400161.492),18073.317260078988,0.00697814680613894,Suburban,4
826,POINT (1697816.809 7667835.942),5450.402014877043,0.0021044119828681224,Slightly Rural,3
829,POINT (1945425.033 7520078.928),0.0,0.0,Unoccupied,1
832,POINT (1895614.887 7520770.249),7437.405506896677,0.0028715983201682807,Slightly Rural,3
835,POINT (1722072.969 7354915.014),0.0,0.0,Unoccupied,1
845,POINT (1927622.784 7376799.003),0.0,0.0,Unoccupied,1
846,POINT (1681140.844 7538701.763),0.0,0.0,Unoccupied,1
849,POINT (1761068.696 7358863.833),0.0,0.0,Unoccupied,1
852,POINT (1856608.872 7439564.216),0.0,0.0,Unoccupied,1
857,POINT (1925788.457 7408802.185),308113.8485206066,0.11896342199062639,Urban,5
859,POINT (1748043.757 7656641.024),97028.87407941314,0.03746305772300459,Urban,5
872,POINT (1719462.451 7336269.425),0.0,0.0,Unoccupied,1
876,POINT (1813533.482 7504337.907),0.0,0.0,Unoccupied,1
880,POINT (1840864.755 7484703.033),0.0,0.0,Unoccupied,1
884,POINT (1728252.323 7414975.722),0.0,0.0,Unoccupied,1
890,POINT (1737248.083 7435956.365),0.0,0.0,Unoccupied,1
894,POINT (1841719.833 7407149.409),0.0,0.0,Unoccupied,1
895,POINT (1754417.189 7595637.942),32698.844959236732,0.012625094620606077,Suburban,4
898,POINT (1971904.912 7513909.211),0.0,0.0,Unoccupied,1
903,POINT (1753533.01 7502128.407),0.0,0.0,Unoccupied,1
904,POINT (1745274.11 7684762.95),8804.078927615485,0.0033992738779304002,Slightly Rural,3
906,POINT (1976533.279 7402145.702),6100.231270383652,0.0023553124611032546,Slightly Rural,3
922,POINT (1832791.227 7327404.829),0.0,0.0,Unoccupied,1
925,POINT (1717731.258 7586708.34),0.0,0.0,Unoccupied,1
926,POINT (1775219.248 7335009.902),0.0,0.0,Unoccupied,1
930,POINT (1648556.197 7524791.027),0.0,0.0,Unoccupied,1
933,POINT (1674700.346 7608836.675),0.0,0.0,Unoccupied,1
937,POINT (1748569.155 7443840.363),0.0,0.0,Unoccupied,1
940,POINT (1659357.211 7297159.152),0.0,0.0,Unoccupied,1
943,POINT (1695004.066 7572660.206),0.0,0.0,Unoccupied,1
944,POINT (1762716.346 7394058.426),0.0,0.0,Unoccupied,1
951,POINT (1796856.738 7558804.932),2944.460145407381,0.0011368624178839937,Slightly Rural,3
960,POINT (1886196.389 7466202.207),680.130291595109,0.0002625997736749747,Rural,2
963,POINT (1714945.442 7572006.638),0.0,0.0,Unoccupied,1
965,POINT (1842431.528 7556691.518),298.36169124254695,0.00011519809301512214,Rural,2
969,POINT (1983187.708 7388360.074),9625.500975120161,0.0037164267035463116,Slightly Rural,3
970,POINT (1859513.253 7467941.769),0.0,0.0,Unoccupied,1
973,POINT (1680296.194 7313181.135),0.0,0.0,Unoccupied,1
974,POINT (1892708.114 7522963.959),0.0,0.0,Unoccupied,1
975,POINT (1877748.622 7561111.923),150.65148210461933,5.816686242821218e-05,Unoccupied,1
977,POINT (1679877.549 7623684.166),0.0,0.0,Unoccupied,1
978,POINT (1621460.066 7639231.366),0.0,0.0,Unoccupied,1
982,POINT (1678092.115 7463645.495),0.0,0.0,Unoccupied,1
983,POINT (1943197.442 7310062.291),0.0,0.0,Unoccupied,1
999,POINT (1728621.411 7651240.837),16122.157116790957,0.006224799663153443,Suburban,4
1000,POINT (1637494.585 7556585.326),0.0,0.0,Unoccupied,1
1002,POINT (1998686.222 7374614.513),2142.0128461370714,0.0008270357835191711,Slightly Rural,3
1011,POINT (1874035.623 7426697.626),3742.7372875917345,0.0014450789455964675,Slightly Rural,3
1012,POINT (1717835.72 7609219.66),739.7614559318085,0.0002856234949417737,Rural,2
1015,POINT (1971734.047 7400137.76),5209.287443886406,0.0020113171265526016,Slightly Rural,3
1023,POINT (1769921.226 7444715.585),0.0,0.0,Unoccupied,1
1036,POINT (1985267.694 7530663.054),0.0,0.0,Unoccupied,1
1037,POINT (1728348.281 7485701.489),0.0,0.0,Unoccupied,1
1038,POINT (1770189.766 7508130.65),0.0,0.0,Unoccupied,1
1042,POINT (1786152.196 7495689.771),0.0,0.0,Unoccupied,1
1047,POINT (1929020.351 7326429.107),0.0,0.0,Unoccupied,1
1048,POINT (1870552.84 7309725.28),0.0,0.0,Unoccupied,1
1049,POINT (1776802.683 7569969.149),1736.2475166397844,0.0006703689139385819,Rural,2
1052,POINT (1640422.821 7463697.47),0.0,0.0,Unoccupied,1
1067,POINT (2004440.681 7310379.706),0.0,0.0,Unoccupied,1
1070,POINT (1800156.161 7515358.466),0.0,0.0,Unoccupied,1
1072,POINT (1906083 7309229.965),0.0,0.0,Unoccupied,1
1076,POINT (1889220.75 7581916.972),9328.351216371258,0.003601696540282993,Slightly Rural,3
1085,POINT (1747025.26 7435514.33),0.0,0.0,Unoccupied,1
1091,POINT (1757385.259 7617682.376),95317.94666815872,0.03680246495640981,Urban,5
1098,POINT (1795909.516 7289126.793),0.0,0.0,Unoccupied,1
1103,POINT (1946867.19 7483319.568),0.0,0.0,Unoccupied,1
1106,POINT (1768241.31 7421666.616),0.0,0.0,Unoccupied,1
1108,POINT (1784419.394 7550206.42),1841.165587811989,0.0007108780076882801,Rural,2
1109,POINT (1724751.427 7686449.072),7119.171960279618,0.002748727660898816,Slightly Rural,3
1110,POINT (1959736.261 7299213.404),0.0,0.0,Unoccupied,1
1111,POINT (1945365.918 7351236.327),0.0,0.0,Unoccupied,1
1114,POINT (1972282.078 7338396.83),0.0,0.0,Unoccupied,1
1129,POINT (1625645.942 7542521.969),0.0,0.0,Unoccupied,1
1134,POINT (1649345.125 7677390.721),0.0,0.0,Unoccupied,1
1136,POINT (1702926.839 7484075.801),0.0,0.0,Unoccupied,1
1149,POINT (1836073.78 7457348.365),0.0,0.0,Unoccupied,1
1151,POINT (1818613.579 7426130.711),0.0,0.0,Unoccupied,1
1154,POINT (1653343.821 7563098.799),0.0,0.0,Unoccupied,1
1155,POINT (1684402.8 7621021.277),0.0,0.0,Unoccupied,1
1158,POINT (1904913.558 7386836.889),0.0,0.0,Unoccupied,1
1164,POINT (1780738.177 7416291.845),0.0,0.0,Unoccupied,1
1165,POINT (1843953.41 7544765.717),3901.962849947678,0.0015065562789172322,Slightly Rural,3
1166,POINT (1981267.225 7536887.514),0.0,0.0,Unoccupied,1
1169,POINT (1758406.732 7489353.232),0.0,0.0,Unoccupied,1
1171,POINT (1889441.582 7585699.567),0.0,0.0,Unoccupied,1
1173,POINT (2022111.375 7341929.308),0.0,0.0,Unoccupied,1
1188,POINT (1668800.833 7609144.058),0.0,0.0,Unoccupied,1
1203,POINT (1726334.511 7374836.916),0.0,0.0,Unoccupied,1
1209,POINT (1734167.974 7287792.552),0.0,0.0,Unoccupied,1
1230,POINT (1785065.271 7401807.428),0.0,0.0,Unoccupied,1
1231,POINT (1668352.586 7403501.69),0.0,0.0,Unoccupied,1
1232,POINT (1670908.046 7323332.863),0.0,0.0,Unoccupied,1
1240,POINT (1905052.831 7475306.188),1703.715050831593,0.0006578080586673309,Rural,2
1253,POINT (1704913.827 7671118.989),6581.410055988917,0.00254109662887028,Slightly Rural,3
1256,POINT (1904387.219 7298582.662),0.0,0.0,Unoccupied,1
1263,POINT (1660891.534 7648220.961),0.0,0.0,Unoccupied,1
1268,POINT (1885652.55 7501489.909),183.24376147603363,7.075081184533366e-05,Unoccupied,1
1271,POINT (1957706.311 7461719.39),3805.1718192923317,0.0014691850530536548,Slightly Rural,3
1279,POINT (1720869.041 7426182.428),0.0,0.0,Unoccupied,1
1283,POINT (1698021.737 7444043.437),0.0,0.0,Unoccupied,1
1284,POINT (1820602.746 7353087.77),0.0,0.0,Unoccupied,1
1285,POINT (1618568.669 7621186.157),0.0,0.0,Unoccupied,1
1292,POINT (2002363.737 7558771.034),0.0,0.0,Unoccupied,1
1293,POINT (1916236.663 7414939.033),814.6199667095449,0.00031452652753833065,Rural,2
1304,POINT (1802794.314 7373242.235),0.0,0.0,Unoccupied,1
1308,POINT (1853630.219 7560261.669),0.0,0.0,Unoccupied,1
1309,POINT (1728622.531 7500476.449),0.0,0.0,Unoccupied,1
1312,POINT (1735882.279 7667622.815),24892.703185668823,0.00961112643194315,Suburban,4
1324,POINT (1965035.604 7361757.217),0.0,0.0,Unoccupied,1
1325,POINT (1689799.027 7410856.563),0.0,0.0,Unoccupied,1
1326,POINT (1847768.858 7518179.988),781.8632072498699,0.00030187907200409443,Rural,2
1329,POINT (1822194.325 7311373.875),0.0,0.0,Unoccupied,1
1335,POINT (1987782.947 7433193.415),1492.8850223596442,0.0005764061295887461,Rural,2
1339,POINT (1865042.596 7401017.776),0.0,0.0,Unoccupied,1
1342,POINT (1652025.583 7312369.89),0.0,0.0,Unoccupied,1
1352,POINT (1806101.323 7542739.008),3649.3657463620393,0.0014090279919812473,Slightly Rural,3
1363,POINT (1803700.007 7322459.946),0.0,0.0,Unoccupied,1
1372,POINT (1954922.065 7431099.1),4393.765208849322,0.0016964422312654237,Slightly Rural,3
1376,POINT (1773384.797 7484556.005),0.0,0.0,Unoccupied,1
1382,POINT (1994441.087 7491936.679),0.0,0.0,Unoccupied,1
1385,POINT (1688952.626 7329058.626),0.0,0.0,Unoccupied,1
1387,POINT (1989175.129 7363690.964),0.0,0.0,Unoccupied,1
1405,POINT (1745370.338 7535462.09),0.0,0.0,Unoccupied,1
1413,POINT (1914881.092 7450212.383),365.58852780833905,0.0001411545197251547,Rural,2
1418,POINT (1716269.58 7690276.79),1197.0861421723384,0.0004621975434539891,Rural,2
1424,POINT (1679758.424 7518648.114),0.0,0.0,Unoccupied,1
1451,POINT (1710860.855 7419272.132),0.0,0.0,Unoccupied,1
1459,POINT (1701949.698 7696547.327),3734.4636517024487,0.00144188447692062,Slightly Rural,3
1460,POINT (1807541.077 7472431.104),0.0,0.0,Unoccupied,1
1466,POINT (1834108.671 7587694.346),0.0,0.0,Unoccupied,1
1468,POINT (1739981.385 7652734.219),51928.44131998946,0.020049683283392666,Urban,5
1470,POINT (1657333.142 7594478.43),0.0,0.0,Unoccupied,1
1475,POINT (1722012.599 7692105.595),2864.5701964894365,0.0011060167361609296,Slightly Rural,3
1479,POINT (1840841.057 7313050.707),0.0,0.0,Unoccupied,1
1481,POINT (1723074.472 7352457.28),0.0,0.0,Unoccupied,1
1486,POINT (1835062.527 7576936.954),548.6802677285148,0.00021184663571962664,Rural,2
1488,POINT (1940753.888 7343825.86),0.0,0.0,Unoccupied,1
1495,POINT (1766099.411 7615999.465),228452.98077540728,0.08820618900284063,Urban,5
1500,POINT (1919093.079 7590751.161),0.0,0.0,Unoccupied,1
1506,POINT (1687150.721 7381250.014),0.0,0.0,Unoccupied,1
1509,POINT (1846410.899 7541022.063),0.0,0.0,Unoccupied,1
1527,POINT (1855548.093 7484574.779),0.0,0.0,Unoccupied,1
1528,POINT (1696042.755 7665412.617),1019.0366146974224,0.00039345223656846146,Rural,2
1533,POINT (1781170.905 7463151.617),0.0,0.0,Unoccupied,1
1535,POINT (1812384.846 7357080.566),0.0,0.0,Unoccupied,1
1537,POINT (1906065.966 7346420.158),0.0,0.0,Unoccupied,1
1540,POINT (1738982.789 7358625.206),0.0,0.0,Unoccupied,1
1547,POINT (1797009.059 7588213.007),59085.100702250405,0.022812884918836665,Urban,5
1548,POINT (1749820.611 7596387.677),41473.09894965073,0.01601285302590459,Urban,5
1561,POINT (1754596.09 7554038.421),0.0,0.0,Unoccupied,1
1563,POINT (1740364.903 7539552.65),0.0,0.0,Unoccupied,1
1565,POINT (1877829.266 7577168.022),2953.740078424579,0.0011404454200530632,Slightly Rural,3
1570,POINT (1949138.773 7482662.695),0.0,0.0,Unoccupied,1
1584,POINT (1675764.009 7556748.177),0.0,0.0,Unoccupied,1
1587,POINT (1965269.326 7367006.205),0.0,0.0,Unoccupied,1
1589,POINT (1719334.436 7286948.746),0.0,0.0,Unoccupied,1
1590,POINT (1709326.727 7349929.164),0.0,0.0,Unoccupied,1
1592,POINT (1638849.861 7458427.191),0.0,0.0,Unoccupied,1
1594,POINT (1843798.751 7494488.382),0.0,0.0,Unoccupied,1
1597,POINT (1802625.765 7330740.919),0.0,0.0,Unoccupied,1
1599,POINT (1700060.613 7435556.678),0.0,0.0,Unoccupied,1
1607,POINT (1829466.825 7502158.364),0.0,0.0,Unoccupied,1
1624,POINT (1633651.527 7411911.407),0.0,0.0,Unoccupied,1
1629,POINT (1905086.252 7483191.829),0.0,0.0,Unoccupied,1
1632,POINT (1653233.908 7422537.185),0.0,0.0,Unoccupied,1
1637,POINT (1719808.315 7464040.493),0.0,0.0,Unoccupied,1
1641,POINT (1674815.771 7460561.761),0.0,0.0,Unoccupied,1
1650,POINT (1835759.824 7381063.054),0.0,0.0,Unoccupied,1
1666,POINT (1690981.258 7305160.143),0.0,0.0,Unoccupied,1
1669,POINT (1796423.084 7504768.038),0.0,0.0,Unoccupied,1
1675,POINT (1927922.667 7417534.955),16400.984393036044,0.006332455476372182,Suburban,4
1679,POINT (1982908.491 7308483.746),0.0,0.0,Unoccupied,1
1682,POINT (1756964.372 7388079.54),0.0,0.0,Unoccupied,1
1698,POINT (1773744.619 7405797.439),0.0,0.0,Unoccupied,1
1704,POINT (1777510.565 7546357.235),3823.1780019944385,0.001476137279062048,Slightly Rural,3
1706,POINT (1959889.657 7490593.501),0.0,0.0,Unoccupied,1
1711,POINT (1855473.479 7447187.027),0.0,0.0,Unoccupied,1
1718,POINT (1651437.929 7434845.693),0.0,0.0,Unoccupied,1
1719,POINT (1784190.789 7453616.152),0.0,0.0,Unoccupied,1
1720,POINT (1879804.254 7426515.524),4594.849416922985,0.0017740812780514632,Slightly Rural,3
1725,POINT (1757695.349 7483490.861),0.0,0.0,Unoccupied,1
1728,POINT (1685202.977 7321696.738),0.0,0.0,Unoccupied,1
1733,POINT (1843282.41 7564166.341),2016.8626308175935,0.0007787150152422688,Rural,2
1734,POINT (1810406.689 7321627.115),0.0,0.0,Unoccupied,1
1735,POINT (1655829.081 7591443.26),0.0,0.0,Unoccupied,1
1737,POINT (1835067.065 7498760.775),0.0,0.0,Unoccupied,1
1740,POINT (1654202.183 7517247.627),0.0,0.0,Unoccupied,1
1744,POINT (1911466.31 7516747.54),2718.330078774695,0.0010495531110457665,Slightly Rural,3
1749,POINT (1858218.148 7451822.437),0.0,0.0,Unoccupied,1
1750,POINT (1841835.581 7451781.807),0.0,0.0,Unoccupied,1
1754,POINT (1822629.853 7417002.992),0.0,0.0,Unoccupied,1
1755,POINT (1648379.312 7552474.931),0.0,0.0,Unoccupied,1
1757,POINT (1796668.239 7312432.663),0.0,0.0,Unoccupied,1
1759,POINT (1761643.245 7596014.215),7633.234268020266,0.0029472082275427912,Slightly Rural,3
