sample_id,building_count,building_area_m2,coverage_fraction,total_ee_mj,total_ec_kgco2e,avg_eei_mj_m2,avg_eci_kgco2e_m2
2481,0,0.0,0.0,0.0,0.0,0.0,0.0
2482,34,22139.79232358152,0.008548221605816298,110698961.61790764,6641937.697074457,5000.000000000002,300.0
2483,110,27554.626659328576,0.010638900830997987,139277236.76689485,6572479.644949805,5054.586240229198,238.52544714935203
2484,0,0.0,0.0,0.0,0.0,0.0,0.0
2485,0,0.0,0.0,0.0,0.0,0.0,0.0
2486,73,12434.061339774671,0.004800817922736176,62284728.30230467,3280154.1325845825,5009.20227110874,263.8039207746119
2487,1,140.68319684851463,5.431808597386331e-05,703415.9842425731,42204.95905455439,5000.0,300.0
2488,0,0.0,0.0,0.0,0.0,0.0,0.0
2489,0,0.0,0.0,0.0,0.0,0.0,0.0
2490,13,2666.0212814780502,0.0010293565714987727,13330106.407390252,727623.1827320103,5000.0,272.92474662040723
2491,2,283.4696896765164,0.00010944825906546026,1417348.448382582,85040.90690295491,5000.0,300.0
2492,0,0.0,0.0,0.0,0.0,0.0,0.0
2493,0,0.0,0.0,0.0,0.0,0.0,0.0
2494,46,16317.407083265276,0.0063001860966645186,81587035.41632636,4703184.182194525,4999.999999999999,288.23109935266575
2495,0,0.0,0.0,0.0,0.0,0.0,0.0
2496,0,0.0,0.0,0.0,0.0,0.0,0.0
2497,0,0.0,0.0,0.0,0.0,0.0,0.0
2498,84,14962.782404737143,0.0057771625842699395,77275302.18864702,4030530.5538042462,5164.500832691521,269.3703914673116
2499,2,530.6483725840901,0.00020488448208175322,2653241.86292045,107243.10164476396,4999.999999999999,202.09823903260815
2500,60,8030.799353127779,0.003100708965063913,40153996.76563889,1707004.988955119,4999.999999999999,212.5572952199692
2501,0,0.0,0.0,0.0,0.0,0.0,0.0
2502,0,0.0,0.0,0.0,0.0,0.0,0.0
2503,0,0.0,0.0,0.0,0.0,0.0,0.0
2504,0,0.0,0.0,0.0,0.0,0.0,0.0
2505,0,0.0,0.0,0.0,0.0,0.0,0.0
2506,0,0.0,0.0,0.0,0.0,0.0,0.0
2507,0,0.0,0.0,0.0,0.0,0.0,0.0
2508,0,0.0,0.0,0.0,0.0,0.0,0.0
2509,0,0.0,0.0,0.0,0.0,0.0,0.0
2510,0,0.0,0.0,0.0,0.0,0.0,0.0
2511,0,0.0,0.0,0.0,0.0,0.0,0.0
2512,0,0.0,0.0,0.0,0.0,0.0,0.0
2513,0,0.0,0.0,0.0,0.0,0.0,0.0
2514,14,1406.8026885451573,0.0005431695546906013,7034013.442725786,320419.4722593263,5000.0,227.76433032743745
2515,22,4816.915720916446,0.0018598215573628813,24084578.60458223,1063018.267898568,5000.0,220.68442328825356
2516,0,0.0,0.0,0.0,0.0,0.0,0.0
2517,0,0.0,0.0,0.0,0.0,0.0,0.0
2518,0,0.0,0.0,0.0,0.0,0.0,0.0
2519,0,0.0,0.0,0.0,0.0,0.0,0.0
2520,0,0.0,0.0,0.0,0.0,0.0,0.0
2521,0,0.0,0.0,0.0,0.0,0.0,0.0
2522,0,0.0,0.0,0.0,0.0,0.0,0.0
2523,0,0.0,0.0,0.0,0.0,0.0,0.0
2524,0,0.0,0.0,0.0,0.0,0.0,0.0
2525,0,0.0,0.0,0.0,0.0,0.0,0.0
2526,0,0.0,0.0,0.0,0.0,0.0,0.0
2527,0,0.0,0.0,0.0,0.0,0.0,0.0
2528,0,0.0,0.0,0.0,0.0,0.0,0.0
2529,0,0.0,0.0,0.0,0.0,0.0,0.0
2530,2,939.3783090089862,0.00036269599279632227,4696891.545044931,281813.4927026959,5000.0,300.00000000000006
2531,0,0.0,0.0,0.0,0.0,0.0,0.0
2532,0,0.0,0.0,0.0,0.0,0.0,0.0
